filename,k,mse,ssim,dominant_colors
synthetic_10BG_10.0_5.png,5,6.429036458333333,0.23751347376881493,"[[131.0657196044922, 163.46563720703125, 69.27345275878906], [132.13052368164062, 167.72438049316406, 64.18265533447266], [130.14938354492188, 157.2155303955078, 76.67262268066406], [130.61476135253906, 160.91664123535156, 72.32366180419922], [131.3575897216797, 165.66407775878906, 66.83943176269531]]"
synthetic_10BG_10.0_6.png,5,6.632609049479167,0.13257860346833686,"[[127.97325897216797, 168.1671600341797, 65.04438781738281], [126.39603424072266, 159.6679229736328, 74.91067504882812], [127.53660583496094, 165.87210083007812, 67.67463684082031], [128.72781372070312, 170.25759887695312, 62.47135925292969], [126.94316101074219, 163.27944946289062, 70.75345611572266]]"
synthetic_10BG_10.0_7.png,5,6.3441162109375,0.04502968592506473,"[[123.53594207763672, 168.39134216308594, 66.16832733154297], [124.08088684082031, 170.5960235595703, 63.560340881347656], [122.27302551269531, 162.08309936523438, 73.47015380859375], [124.86978149414062, 172.75718688964844, 60.91932678222656], [122.95861053466797, 165.73361206054688, 69.21123504638672]]"
synthetic_10BG_10.0_8.png,5,7.37445068359375,0.1642598688613961,"[[120.82486724853516, 173.92547607421875, 60.83309555053711], [118.52654266357422, 165.32884216308594, 70.98341369628906], [119.44598388671875, 169.1145477294922, 66.45465850830078], [121.5280990600586, 175.79690551757812, 58.56935119628906], [120.12942504882812, 171.8976593017578, 63.24188995361328]]"
synthetic_10BG_10.0_9.png,5,5.8233388264973955,0.5340684298888715,"[[115.74055480957031, 171.16915893554688, 65.4111557006836], [117.13813018798828, 175.90611267089844, 59.90950012207031], [118.15635681152344, 178.04588317871094, 57.15178298950195], [114.79622650146484, 167.69468688964844, 69.58956909179688], [116.50697326660156, 173.62588500976562, 62.43210983276367]]"
synthetic_10BG_2.0_1.png,5,15.531890869140625,0.13807695610121917,"[[133.19607543945312, 115.3088150024414, 163.71142578125], [130.5719757080078, 125.98304748535156, 143.58706665039062], [131.1643524169922, 122.57051086425781, 149.90487670898438], [129.98548889160156, 130.5048065185547, 135.70045471191406], [131.9532012939453, 119.22734069824219, 156.23519897460938]]"
synthetic_10BG_2.0_10.png,5,13.145736694335938,0.4774416295894876,"[[124.56145477294922, 119.35005950927734, 142.62852478027344], [123.49481964111328, 128.13824462890625, 128.29476928710938], [126.65641784667969, 111.22303771972656, 157.07443237304688], [124.00874328613281, 123.12777709960938, 136.1441650390625], [125.33615112304688, 115.67076110839844, 149.121826171875]]"
synthetic_10BG_2.0_11.png,5,13.520645141601562,0.3783461980348195,"[[125.0538101196289, 118.31575012207031, 141.88589477539062], [127.1939697265625, 110.15274810791016, 156.48500061035156], [123.94539642333984, 127.25775146484375, 127.26956939697266], [125.8219985961914, 114.66751098632812, 148.47019958496094], [124.44123077392578, 122.22032928466797, 135.3681640625]]"
synthetic_10BG_2.0_12.png,5,13.476949055989584,0.40553991293647673,"[[126.2457275390625, 113.53688049316406, 148.955322265625], [124.78430938720703, 121.20703125, 135.47357177734375], [125.42957305908203, 117.23013305664062, 142.2786102294922], [124.18861389160156, 126.44184875488281, 127.27937316894531], [127.72154235839844, 108.85125732421875, 157.0406494140625]]"
synthetic_10BG_2.0_13.png,5,13.785466512044271,0.3940095943710719,"[[125.02588653564453, 120.52798461914062, 135.32688903808594], [127.79296875, 108.77769470214844, 155.91787719726562], [124.43051147460938, 125.67861938476562, 127.12446594238281], [126.48739624023438, 113.04736328125, 148.2750244140625], [125.68665313720703, 116.67772674560547, 141.8778076171875]]"
synthetic_10BG_2.0_14.png,5,13.190567016601562,0.4706699028239732,"[[125.12739562988281, 120.13835906982422, 135.24685668945312], [124.49683380126953, 125.31290435791016, 127.11624145507812], [127.92877960205078, 108.24341583251953, 156.15708923339844], [125.79121398925781, 116.26917266845703, 141.84439086914062], [126.56840515136719, 112.62821197509766, 148.39340209960938]]"
synthetic_10BG_2.0_3.png,5,14.382278442382812,0.35308768556933906,"[[126.02688598632812, 119.84393310546875, 154.10067749023438], [124.48049926757812, 131.75547790527344, 132.5262451171875], [124.87603759765625, 126.87971496582031, 140.85269165039062], [127.26119995117188, 115.61367797851562, 161.90760803222656], [125.35387420654297, 123.31092834472656, 147.53546142578125]]"
synthetic_10BG_2.0_4.png,5,13.482961018880209,0.5204454026766628,"[[123.0638198852539, 126.86279296875, 139.68980407714844], [124.17396545410156, 119.44503784179688, 153.51513671875], [122.64874267578125, 131.95556640625, 131.1831512451172], [123.5063247680664, 123.0555648803711, 146.65382385253906], [125.43490600585938, 115.01458740234375, 161.40484619140625]]"
synthetic_10BG_2.0_5.png,5,13.508794148763021,0.5095641703369856,"[[123.13485717773438, 126.41476440429688, 139.02755737304688], [125.56758117675781, 114.51139831542969, 160.61463928222656], [123.63343048095703, 122.5867691040039, 145.81027221679688], [122.70756530761719, 131.51834106445312, 130.60511779785156], [124.27299499511719, 119.04647064208984, 152.5022430419922]]"
synthetic_10BG_2.0_6.png,5,13.782140096028646,0.5674405374780084,"[[123.6934814453125, 121.90080261230469, 145.2906494140625], [124.385986328125, 118.30103302001953, 152.0421600341797], [123.16764068603516, 125.86576080322266, 138.41159057617188], [125.71803283691406, 113.73033905029297, 159.99322509765625], [122.75606536865234, 130.98373413085938, 129.93540954589844]]"
synthetic_10BG_2.0_7.png,5,13.12994384765625,0.5592065754242551,"[[126.1011734008789, 112.73272705078125, 159.26548767089844], [123.06263732910156, 129.66622924804688, 129.95306396484375], [124.0975341796875, 120.7184829711914, 144.86785888671875], [124.77700805664062, 117.2363510131836, 151.41452026367188], [123.53492736816406, 124.55101776123047, 138.26695251464844]]"
synthetic_10BG_2.0_8.png,5,14.624359130859375,0.40132916102981087,"[[123.36719512939453, 129.0132598876953, 129.0142059326172], [125.14122009277344, 116.60710906982422, 149.95362854003906], [123.8900375366211, 123.89171600341797, 137.13873291015625], [126.46312713623047, 112.10376739501953, 157.9134521484375], [124.426025390625, 120.18193817138672, 143.5556182861328]]"
synthetic_10BG_2.0_9.png,5,14.009307861328125,0.4193374224402618,"[[125.0989990234375, 116.13323974609375, 150.01947021484375], [123.75416564941406, 123.91169738769531, 136.41708374023438], [124.35778045654297, 119.86083221435547, 143.22198486328125], [123.22607421875, 129.10610961914062, 128.1416015625], [126.480712890625, 111.59230041503906, 157.96163940429688]]"
synthetic_10BG_2.5_1.png,5,15.992487589518229,0.1867347770025324,"[[131.2593231201172, 126.6096420288086, 138.98541259765625], [133.58140563964844, 115.8186264038086, 158.94308471679688], [130.68626403808594, 131.1289825439453, 131.4173126220703], [131.81809997558594, 123.1211929321289, 145.2792510986328], [132.44708251953125, 119.84770965576172, 151.4750518798828]]"
synthetic_10BG_2.5_10.png,5,13.781962076822916,0.5460708806084046,"[[122.78060150146484, 125.64617919921875, 129.9778594970703], [123.7863998413086, 117.84327697753906, 143.33473205566406], [122.3543701171875, 130.92227172851562, 122.01055908203125], [124.94630432128906, 113.12711334228516, 151.56007385253906], [123.19835662841797, 121.69682312011719, 136.65155029296875]]"
synthetic_10BG_2.5_11.png,5,12.7901611328125,0.4713291857925989,"[[123.4321060180664, 121.35628509521484, 135.78102111816406], [125.13666534423828, 112.76388549804688, 150.7759246826172], [122.67049407958984, 130.30181884765625, 121.41458129882812], [123.02842712402344, 125.24958038330078, 129.17361450195312], [124.04075622558594, 117.4215316772461, 142.48118591308594]]"
synthetic_10BG_2.5_12.png,5,12.717274983723959,0.4839891940486808,"[[125.6456069946289, 112.01921081542969, 149.87294006347656], [123.47205352783203, 124.26305389404297, 129.0264434814453], [123.02432250976562, 129.48641967773438, 121.19802856445312], [123.93717956542969, 120.2843246459961, 135.54380798339844], [124.55200958251953, 116.49781799316406, 142.03390502929688]]"
synthetic_10BG_2.5_13.png,5,13.433949788411459,0.5120150354050435,"[[124.73585510253906, 116.3590087890625, 140.81393432617188], [123.57403564453125, 124.50900268554688, 127.6001205444336], [124.04935455322266, 120.39643096923828, 134.1881561279297], [125.84367370605469, 111.64325714111328, 149.19061279296875], [123.11642456054688, 129.88095092773438, 119.72401428222656]]"
synthetic_10BG_2.5_3.png,5,13.920796712239584,0.33645459872336825,"[[126.61312103271484, 117.3555679321289, 156.6823272705078], [125.0270004272461, 125.20111083984375, 142.1177520751953], [125.61891174316406, 121.61918640136719, 148.7382354736328], [124.28340911865234, 133.81475830078125, 127.4146957397461], [124.65042114257812, 128.93203735351562, 135.4383087158203]]"
synthetic_10BG_2.5_4.png,5,12.9345703125,0.5579139140698377,"[[122.04454803466797, 125.64856719970703, 140.7217559814453], [123.69448852539062, 117.30984497070312, 155.66452026367188], [121.49844360351562, 134.34979248046875, 126.10928344726562], [122.59375762939453, 121.95565032958984, 147.49058532714844], [121.73949432373047, 129.42449951171875, 134.0841522216797]]"
synthetic_10BG_2.5_5.png,5,13.103902180989584,0.5020178686004967,"[[122.21585845947266, 122.10643005371094, 146.55064392089844], [121.20182037353516, 134.55816650390625, 125.10354614257812], [121.4183578491211, 129.56163024902344, 133.1400604248047], [123.21795654296875, 117.66584777832031, 154.51686096191406], [121.71668243408203, 125.74215698242188, 139.8813934326172]]"
synthetic_10BG_2.5_9.png,5,13.905466715494791,0.5154933293495828,"[[124.45280456542969, 114.1898193359375, 151.8731689453125], [122.42525482177734, 126.64066314697266, 130.2392120361328], [123.39987182617188, 118.81208801269531, 143.63946533203125], [122.80274200439453, 122.68611907958984, 136.93710327148438], [122.12596893310547, 131.7110595703125, 122.2928466796875]]"
synthetic_10BG_3.0_1.png,5,15.357315063476562,0.14437195188591512,"[[131.39199829101562, 129.02890014648438, 132.2797393798828], [132.30612182617188, 121.99114990234375, 144.81146240234375], [133.2615966796875, 117.74189758300781, 152.57261657714844], [131.79327392578125, 125.48441314697266, 138.5683135986328], [130.8153533935547, 133.85728454589844, 124.75657653808594]]"
synthetic_10BG_3.0_10.png,5,11.965682983398438,0.4405494573846845,"[[121.35553741455078, 129.13343811035156, 123.89299011230469], [122.0714111328125, 121.16484832763672, 136.82818603515625], [121.63709259033203, 125.05764770507812, 130.32418823242188], [121.2376937866211, 134.3745880126953, 115.92735290527344], [122.93731689453125, 116.41082000732422, 145.03175354003906]]"
synthetic_10BG_3.0_11.png,5,13.482381184895834,0.4978387324923947,"[[121.78337860107422, 124.6497802734375, 129.93289184570312], [121.50334930419922, 128.73484802246094, 123.43106079101562], [122.27711486816406, 120.61815643310547, 136.4805450439453], [121.36760711669922, 134.00804138183594, 115.42855834960938], [123.111572265625, 115.94482421875, 144.66368103027344]]"
synthetic_10BG_3.0_12.png,5,14.017323811848959,0.4918068812451415,"[[121.892822265625, 128.07591247558594, 122.90594482421875], [122.59717559814453, 119.99805450439453, 135.98838806152344], [122.17420959472656, 123.91220092773438, 129.43833923339844], [121.62838745117188, 133.5628662109375, 114.9854507446289], [123.53788757324219, 115.33660125732422, 143.8033447265625]]"
synthetic_10BG_3.0_13.png,5,13.154698689778646,0.5232808749977772,"[[122.96320343017578, 119.50743865966797, 135.20570373535156], [121.89612579345703, 133.10105895996094, 114.41134643554688], [123.87374114990234, 114.66171264648438, 143.34310913085938], [122.4108657836914, 123.58794403076172, 128.75379943847656], [122.15078735351562, 127.66620635986328, 122.28307342529297]]"
synthetic_10BG_3.0_14.png,5,12.628575642903646,0.5033196875193533,"[[122.8365478515625, 119.92893981933594, 133.83499145507812], [121.85591125488281, 133.3686981201172, 113.43693542480469], [122.09262084960938, 128.071044921875, 121.0659408569336], [123.65390014648438, 115.12785339355469, 141.9902801513672], [122.35557556152344, 124.00360870361328, 127.37931060791016]]"
synthetic_10BG_3.0_15.png,5,13.163747151692709,0.4854740787914858,"[[122.9404525756836, 122.5588607788086, 127.92866516113281], [123.43795776367188, 118.52694702148438, 134.46066284179688], [122.28646850585938, 132.2764129638672, 113.64653778076172], [124.39727783203125, 113.61312866210938, 142.62890625], [122.552490234375, 126.83903503417969, 121.44025421142578]]"
synthetic_10BG_3.0_16.png,5,13.103541056315104,0.49638437089043336,"[[123.60072326660156, 118.70600891113281, 133.22462463378906], [122.76721954345703, 126.86961364746094, 120.52995300292969], [122.57206726074219, 132.06155395507812, 112.99796295166016], [124.5186767578125, 113.7503662109375, 141.3920135498047], [123.09140014648438, 122.7279052734375, 126.79791259765625]]"
synthetic_10BG_3.0_17.png,5,12.604075113932291,0.43699649732101,"[[123.21733093261719, 122.27180480957031, 126.83512115478516], [122.61531066894531, 131.7778778076172, 112.89289855957031], [124.55030059814453, 113.41830444335938, 141.47494506835938], [123.634521484375, 118.37757110595703, 133.33363342285156], [122.86054992675781, 126.51387023925781, 120.46742248535156]]"
synthetic_10BG_3.0_18.png,5,13.610239664713541,0.40786148444123677,"[[122.78170013427734, 126.80247497558594, 119.9423828125], [123.6271743774414, 118.50470733642578, 132.79592895507812], [124.55742645263672, 113.40848541259766, 141.2720489501953], [122.51439666748047, 132.3085479736328, 112.17724609375], [123.1902847290039, 122.48588562011719, 126.26093292236328]]"
synthetic_10BG_3.0_2.png,5,14.193796793619791,0.22802197119466106,"[[127.9528579711914, 129.96322631835938, 131.0916748046875], [128.76577758789062, 122.56117248535156, 144.1957550048828], [129.5526123046875, 118.42277526855469, 152.11534118652344], [128.33358764648438, 126.18272399902344, 137.63381958007812], [127.63861083984375, 134.90509033203125, 123.23246002197266]]"
synthetic_10BG_3.0_3.png,5,13.053131103515625,0.4001830048031078,"[[124.65867614746094, 127.51592254638672, 135.75755310058594], [124.21046447753906, 136.30447387695312, 121.4814224243164], [124.4038314819336, 131.34063720703125, 129.2458038330078], [125.07601165771484, 123.80551147460938, 142.38796997070312], [125.9211654663086, 119.34800720214844, 150.4501190185547]]"
synthetic_10BG_3.0_4.png,5,13.695749918619791,0.3789634532597946,"[[120.88504028320312, 137.16632080078125, 120.22698974609375], [121.26109313964844, 127.83698272705078, 135.19064331054688], [122.51045227050781, 119.54141998291016, 149.9895477294922], [120.97441864013672, 131.97755432128906, 128.4098663330078], [121.61770629882812, 124.14311218261719, 141.95755004882812]]"
synthetic_10BG_3.0_5.png,5,12.51708984375,0.6331172512621486,"[[120.17933654785156, 132.46107482910156, 126.5357437133789], [121.45134735107422, 120.0149917602539, 148.33905029296875], [120.38572692871094, 128.4461669921875, 133.15628051757812], [120.16133880615234, 137.63388061523438, 118.49496459960938], [120.70165252685547, 124.66657257080078, 139.99453735351562]]"
synthetic_10BG_3.0_6.png,5,12.7818603515625,0.5878337223635124,"[[121.89815521240234, 118.93585205078125, 148.05267333984375], [120.68965148925781, 127.59902954101562, 132.83909606933594], [120.35588836669922, 136.8123779296875, 118.34847259521484], [121.06401824951172, 123.7052230834961, 139.62074279785156], [120.42181396484375, 131.61688232421875, 126.33397674560547]]"
synthetic_10BG_3.0_7.png,5,12.098047892252604,0.5180866643545274,"[[121.96231842041016, 118.60845184326172, 146.92843627929688], [120.51001739501953, 131.1928253173828, 125.57470703125], [120.39208221435547, 136.40769958496094, 117.74188232421875], [120.70999908447266, 127.23416900634766, 132.1173858642578], [121.14391326904297, 123.30374145507812, 138.712646484375]]"
synthetic_10BG_3.0_8.png,5,13.32330322265625,0.4711320370468261,"[[120.66116333007812, 135.69009399414062, 117.30764770507812], [122.21867370605469, 118.0625228881836, 146.38592529296875], [120.74010467529297, 130.5595703125, 125.16722869873047], [121.40508270263672, 122.69961547851562, 138.2144012451172], [120.94158172607422, 126.64827728271484, 131.66366577148438]]"
synthetic_10BG_3.0_9.png,5,12.507375081380209,0.5438973280064571,"[[121.04463195800781, 129.7444305419922, 124.66555786132812], [122.62657165527344, 117.10905456542969, 145.6895751953125], [120.871826171875, 135.09442138671875, 116.75702667236328], [121.26054382324219, 125.83097839355469, 131.09605407714844], [121.71687316894531, 121.88449096679688, 137.6055450439453]]"
synthetic_10BG_4.0_1.png,5,13.293350219726562,0.16375642187539216,"[[132.32476806640625, 137.20436096191406, 115.37037658691406], [132.9552764892578, 128.673095703125, 128.43063354492188], [133.9864501953125, 120.95143127441406, 141.7042694091797], [132.62867736816406, 132.39105224609375, 122.60807800292969], [133.33355712890625, 125.13433837890625, 134.31887817382812]]"
synthetic_10BG_4.0_10.png,5,11.897115071614584,0.632091215113381,"[[119.23433685302734, 128.81314086914062, 122.54232025146484], [119.15272521972656, 137.2169952392578, 110.24088287353516], [119.38362884521484, 142.73704528808594, 102.60640716552734], [119.68058776855469, 123.6949462890625, 130.38975524902344], [119.12897491455078, 132.83709716796875, 116.39337921142578]]"
synthetic_10BG_4.0_11.png,5,11.887395222981771,0.6262188227219893,"[[119.13768768310547, 132.52540588378906, 116.00828552246094], [119.22106170654297, 128.3550262451172, 122.37644958496094], [119.41336059570312, 142.34774780273438, 102.24386596679688], [119.62367248535156, 123.24142456054688, 130.42910766601562], [119.20254516601562, 136.8137969970703, 109.79615020751953]]"
synthetic_10BG_4.0_12.png,5,11.535608927408854,0.5171946696928857,"[[119.53199768066406, 136.34048461914062, 109.19925689697266], [119.65584564208984, 128.019775390625, 121.25557708740234], [119.52135467529297, 132.1024169921875, 115.21514129638672], [119.78081512451172, 141.6589813232422, 101.84660339355469], [120.0784683227539, 122.91970825195312, 129.15634155273438]]"
synthetic_10BG_4.0_13.png,5,12.939381917317709,0.5332261406760109,"[[119.56430053710938, 136.1000518798828, 108.83000183105469], [119.64328002929688, 127.84066772460938, 120.86300659179688], [119.4993667602539, 131.97598266601562, 114.75659942626953], [119.78485107421875, 141.4954833984375, 101.50452423095703], [120.05006408691406, 122.58870697021484, 129.08444213867188]]"
synthetic_10BG_4.0_14.png,5,11.704655965169271,0.42765323926633186,"[[119.90779876708984, 135.55575561523438, 108.2008056640625], [120.47870635986328, 122.03556060791016, 128.1885986328125], [120.09516906738281, 140.86280822753906, 101.05461883544922], [120.02935791015625, 127.26506042480469, 120.1845474243164], [119.93281555175781, 131.34771728515625, 114.04000091552734]]"
synthetic_10BG_4.0_15.png,5,11.151936848958334,0.5818546409073,"[[120.21765899658203, 141.45095825195312, 99.79535675048828], [120.15930938720703, 127.13955688476562, 119.69105529785156], [120.0102767944336, 131.58705139160156, 113.1485595703125], [120.0360107421875, 136.0865020751953, 106.87890625], [120.63248443603516, 121.76153564453125, 127.86076354980469]]"
synthetic_10BG_4.0_16.png,5,11.646377563476562,0.5270621359593698,"[[120.07013702392578, 135.88128662109375, 106.79376220703125], [120.23347473144531, 127.15242004394531, 119.12751770019531], [120.08590698242188, 131.47862243652344, 112.85139465332031], [120.22532653808594, 141.48085021972656, 99.47314453125], [120.7928695678711, 121.95099639892578, 126.68968200683594]]"
synthetic_10BG_4.0_17.png,5,12.203343709309896,0.4859539829312069,"[[120.37625885009766, 140.73707580566406, 99.68049621582031], [120.45457458496094, 126.00343322753906, 119.95878601074219], [120.29779052734375, 130.270263671875, 113.68669128417969], [120.90548706054688, 120.98578643798828, 127.63154602050781], [120.28968048095703, 134.85606384277344, 107.25538635253906]]"
synthetic_10BG_4.0_18.png,5,12.39215087890625,0.449389331962068,"[[120.80604553222656, 126.15142822265625, 118.53108978271484], [120.62197875976562, 134.80540466308594, 106.29960632324219], [121.34357452392578, 120.72333526611328, 126.54489135742188], [120.61553192138672, 130.5318603515625, 112.26546478271484], [120.76124572753906, 140.20040893554688, 99.21809387207031]]"
synthetic_10BG_4.0_19.png,5,12.450536092122396,0.5307823656547156,"[[120.96739959716797, 125.9188461303711, 118.23759460449219], [120.69709777832031, 134.7531280517578, 105.96131134033203], [121.48468017578125, 120.6897201538086, 125.92021179199219], [120.7818603515625, 130.25796508789062, 112.02448272705078], [120.8687744140625, 140.31039428710938, 98.63803100585938]]"
synthetic_10BG_4.0_2.png,5,13.762191772460938,0.20174394938780787,"[[129.7104034423828, 129.9322052001953, 126.60833740234375], [130.0044708251953, 126.31957244873047, 132.8421630859375], [129.50828552246094, 133.93218994140625, 120.35794067382812], [129.4088897705078, 139.02386474609375, 112.72760772705078], [130.69454956054688, 121.81489562988281, 140.46054077148438]]"
synthetic_10BG_4.0_20.png,5,12.246241251627604,0.4311459744100661,"[[121.0301513671875, 126.15709686279297, 117.40006256103516], [121.57715606689453, 120.8748550415039, 124.97608184814453], [120.80736541748047, 134.45851135253906, 105.84256744384766], [120.87986755371094, 139.82131958007812, 98.92377471923828], [120.90869903564453, 130.23204040527344, 111.47611236572266]]"
synthetic_10BG_4.0_21.png,5,12.137725830078125,0.508793179846043,"[[121.22309112548828, 129.25306701660156, 111.90186309814453], [121.07982635498047, 133.73992919921875, 105.91592407226562], [121.39922332763672, 125.08473205566406, 117.90560150146484], [121.2441177368164, 139.33277893066406, 98.51991271972656], [122.05252075195312, 119.79792785644531, 125.46118927001953]]"
synthetic_10BG_4.0_22.png,5,12.434310913085938,0.5155917248093166,"[[121.41226196289062, 138.641845703125, 98.86656188964844], [121.71407318115234, 123.98847961425781, 118.7865219116211], [121.43746185302734, 128.5045166015625, 112.38660430908203], [121.3408432006836, 133.07217407226562, 106.14950561523438], [122.32353973388672, 118.53929901123047, 126.7879409790039]]"
synthetic_10BG_4.0_3.png,5,13.107528686523438,0.2694371830484649,"[[125.85957336425781, 135.46121215820312, 118.15499114990234], [126.32186889648438, 127.56746673583984, 130.81568908691406], [126.88082885742188, 122.71401977539062, 139.01368713378906], [125.89104461669922, 140.4364776611328, 110.74422454833984], [125.9840087890625, 131.58261108398438, 124.38230895996094]]"
synthetic_10BG_4.0_4.png,5,12.405003865559896,0.3965834780377693,"[[122.5865707397461, 129.1898651123047, 128.7862548828125], [122.4304428100586, 133.16006469726562, 122.2180404663086], [122.54056549072266, 142.41465759277344, 108.34961700439453], [123.12789916992188, 124.08309936523438, 137.11172485351562], [122.3858871459961, 137.2413330078125, 115.8407211303711]]"
synthetic_10BG_4.0_5.png,5,13.047017415364584,0.5958870097380564,"[[119.25836944580078, 126.17501831054688, 134.8551788330078], [118.93965911865234, 139.03103637695312, 114.28667449951172], [119.2486801147461, 144.10719299316406, 106.68030548095703], [118.85891723632812, 134.87413024902344, 120.61767578125], [118.9178466796875, 130.97010803222656, 126.95053100585938]]"
synthetic_10BG_4.0_6.png,5,11.506301879882812,0.6507377094507687,"[[118.34768676757812, 139.46372985839844, 112.41536712646484], [118.23027801513672, 131.26437377929688, 125.18507385253906], [118.17855072021484, 135.35926818847656, 118.67538452148438], [118.58251190185547, 126.27629089355469, 133.3362274169922], [118.69463348388672, 144.709228515625, 104.9172134399414]]"
synthetic_10BG_4.0_8.png,5,12.014918009440104,0.6319391914235868,"[[118.63260650634766, 138.06687927246094, 111.83291625976562], [118.89543151855469, 125.07251739501953, 132.29241943359375], [118.90193939208984, 143.2506561279297, 104.51634979248047], [118.58744049072266, 129.96273803710938, 124.28215789794922], [118.52545166015625, 134.00466918945312, 117.92346954345703]]"
synthetic_10BG_4.0_9.png,5,12.829396565755209,0.6277656157171772,"[[118.82064819335938, 129.63528442382812, 123.17410278320312], [118.8471908569336, 137.7486572265625, 110.95665740966797], [119.24358367919922, 124.40390014648438, 131.30508422851562], [118.72781372070312, 133.68190002441406, 116.96582794189453], [119.11943817138672, 142.9048614501953, 103.62455749511719]]"
