timestamp,num_images,avg_extraction_time,max_extraction_time,total_extraction_time,avg_memory_usage,peak_memory,clustering_time,silhouette,davies_bouldin,calinski_harabasz
2025-03-13 18:22:43.055541,15520,0.08026166034420741,8.129536867141724,1245.660968542099,1674.3436198755637,1729.74609375,7.00012993812561,0.0633198,4.295075710584899,907.9035
2025-03-13 19:05:14.777773,15520,0.09175470970647852,4.448980331420898,1424.0330946445465,1860.6535395356798,1914.92578125,3.9398767948150635,0.06331135,4.294864508301326,907.9024
